Date,Revenue,Expenses,Profit,Margin_Pct,Unit_Price,Units_Sold,Customer_Visits,Support_Tickets,Inventory_Level,New_Signups,Region,Category,Sales_Channel,Status,Priority,CSAT_Score,NPS_Score,Conversion_Rate,Churn_Risk,Server_Uptime_Pct,Latency_ms,Error_Count,Fulfillment_Days,Transaction_ID,Customer_ID,Is_Promotional,Discount_Applied,Tax_Amount,Shipping_Cost
2025-10-25,59202.77,40304.61,18898.16,31.92,248.05,473,409,13,1492,107,Europe,Books,Direct Sales,Completed,Medium,2.4,40,0.3287,0.705,99.756,57.4,3,12,9596043,CUST-19009,True,0.27,4736.22,44.49
2025-10-26,34658.11,30116.07,4542.04,13.11,52.13,950,1111,20,937,65,Latin America,Beauty,Online,Pending,Medium,3.7,-16,0.188,0.178,98.803,96.7,4,13,8886778,CUST-33792,False,0.0,2772.65,34.93
2025-10-27,46139.35,20110.91,26028.44,56.41,423.23,323,1118,22,517,5,Asia-Pacific,Electronics,Online,Shipped,Low,1.8,-58,0.3288,0.88,99.766,98.9,1,4,7763536,CUST-18586,False,0.0,3691.15,37.63
2025-10-28,24971.24,40034.71,-15063.47,-60.32,361.82,184,3511,13,1279,9,North America,Home & Kitchen,Online,Completed,Medium,2.8,-46,0.2017,0.233,98.635,106.9,1,11,9820485,CUST-45696,False,0.0,1997.7,14.8
2025-10-29,55988.35,35848.01,20140.34,35.97,472.38,715,3818,20,1315,39,Europe,Beauty,Retail Store,Shipped,Medium,3.2,35,0.2193,0.191,99.889,59.8,0,12,1706738,CUST-89708,False,0.0,4479.07,18.18
2025-10-30,59707.94,34307.48,25400.46,42.54,349.8,189,3910,14,355,129,Asia-Pacific,Home & Kitchen,Wholesale,Completed,Low,2.8,23,0.2178,0.521,98.078,132.3,2,6,5417071,CUST-39853,False,0.0,4776.64,47.2
2025-10-31,42752.2,35725.87,7026.33,16.44,470.8,941,2144,22,1257,145,Middle East,Books,Retail Store,Completed,High,2.6,-37,0.2544,0.985,99.051,186.4,3,10,5919682,CUST-66788,False,0.0,3420.18,12.34
2025-11-01,73609.8,49154.9,24454.9,33.22,281.71,394,1216,12,527,31,Europe,Beauty,Retail Store,Pending,Medium,4.0,16,0.0595,0.313,98.643,130.6,1,1,1491317,CUST-88490,False,0.0,5888.78,49.58
2025-11-02,31613.52,47480.76,-15867.24,-50.19,304.11,304,4823,12,1577,144,Middle East,Apparel,Wholesale,Pending,Low,3.6,-89,0.1158,0.964,98.589,112.3,2,2,6127731,CUST-77619,True,0.28,2529.08,42.82
2025-11-03,28034.38,24506.28,3528.1,12.58,488.72,224,1256,12,1201,98,Latin America,Books,Wholesale,Completed,High,3.6,-60,0.1542,0.435,98.159,143.4,5,8,8851681,CUST-23536,False,0.0,2242.75,41.11
2025-11-04,53366.78,42991.08,10375.7,19.44,324.64,995,1088,9,498,54,Asia-Pacific,Electronics,Online,Completed,Low,4.6,-57,0.1817,0.835,99.363,122.6,3,6,4011648,CUST-71210,True,0.27,4269.34,41.38
2025-11-05,65706.47,33065.35,32641.12,49.68,25.09,724,2566,16,279,73,Asia-Pacific,Beauty,Online,Completed,High,5.0,-90,0.071,0.53,98.785,122.0,4,8,4988722,CUST-38926,False,0.0,5256.52,21.77
2025-11-06,75258.92,33992.77,41266.15,54.83,364.66,771,1928,8,1114,6,Asia-Pacific,Sports,Wholesale,Completed,Low,3.3,-82,0.0867,0.205,99.898,117.1,2,7,6324676,CUST-45127,False,0.0,6020.71,40.67
2025-11-07,43116.74,16461.83,26654.91,61.82,453.68,883,2177,10,842,106,Asia-Pacific,Home & Kitchen,Online,Refunded,Medium,2.4,24,0.2815,0.88,99.425,127.6,3,13,5962062,CUST-50868,False,0.0,3449.34,20.95
2025-11-08,66180.21,28636.91,37543.3,56.73,399.83,778,2445,17,723,7,Europe,Sports,Direct Sales,Shipped,High,4.1,-41,0.0964,0.072,98.886,105.6,3,6,7479677,CUST-86997,True,0.12,5294.42,21.49
2025-11-09,49422.37,23497.41,25924.96,52.46,296.08,84,1184,14,1465,134,Middle East,Beauty,Online,Shipped,Low,1.6,99,0.1151,0.683,99.255,63.0,0,3,9627092,CUST-55094,False,0.0,3953.79,40.73
2025-11-10,47410.59,36624.47,10786.12,22.75,338.94,353,2605,16,873,46,Middle East,Electronics,Wholesale,Completed,Low,3.1,54,0.2808,0.831,98.132,184.7,4,5,1207879,CUST-84631,True,0.17,3792.85,22.57
2025-11-11,63254.9,38568.64,24686.26,39.03,495.19,723,4144,15,1413,47,Latin America,Sports,Retail Store,Completed,Medium,3.1,98,0.3942,0.832,99.178,138.5,0,7,6283460,CUST-24254,True,0.15,5060.39,41.36
2025-11-12,59784.84,13404.11,46380.73,77.58,54.42,151,2451,10,1743,25,Latin America,Sports,Wholesale,Completed,Medium,4.9,20,0.029,0.655,99.332,95.4,5,4,2908424,CUST-18757,False,0.0,4782.79,5.51
2025-11-13,26354.12,29823.72,-3469.6,-13.17,336.95,727,3105,12,885,49,Asia-Pacific,Sports,Wholesale,Completed,Low,5.0,54,0.1084,0.251,98.212,132.3,4,6,5255594,CUST-87482,False,0.0,2108.33,12.72
2025-11-14,72148.11,38974.89,33173.22,45.98,148.86,208,4535,7,1094,24,North America,Beauty,Retail Store,Completed,Critical,4.2,-87,0.1378,0.532,99.365,80.5,1,1,2384278,CUST-58371,False,0.0,5771.85,47.0
2025-11-15,70701.37,28506.57,42194.8,59.68,323.64,928,2595,13,396,47,North America,Home & Kitchen,Direct Sales,Completed,Medium,2.9,51,0.2418,0.63,98.948,133.3,0,2,7247771,CUST-42907,False,0.0,5656.11,33.33
2025-11-16,40616.56,35832.51,4784.05,11.78,307.74,180,176,20,59,28,Asia-Pacific,Sports,Online,Completed,Low,3.2,-37,0.0951,0.89,98.959,146.0,0,8,7063798,CUST-35127,False,0.0,3249.32,26.06
2025-11-17,55937.05,32809.32,23127.73,41.35,85.19,415,2662,15,136,86,Middle East,Books,Direct Sales,Completed,Medium,2.3,51,0.0475,0.16,99.447,156.2,4,6,4230390,CUST-27773,False,0.0,4474.96,31.1
2025-11-18,57410.45,32733.28,24677.17,42.98,111.31,837,1672,14,594,88,Latin America,Books,Retail Store,Completed,Medium,4.3,29,0.001,0.465,98.9,139.9,3,10,6522964,CUST-99327,False,0.0,4592.84,23.09
2025-11-19,53910.11,27829.48,26080.63,48.38,314.6,237,4287,10,922,64,Europe,Home & Kitchen,Direct Sales,Completed,High,4.0,79,0.1725,0.333,98.469,113.4,2,6,7148496,CUST-74258,False,0.0,4312.81,10.97
2025-11-20,41745.42,20267.35,21478.07,51.45,72.83,420,4661,19,1412,36,North America,Apparel,Retail Store,Shipped,Low,4.1,-6,0.2217,0.428,98.597,155.8,1,8,4887877,CUST-96368,False,0.0,3339.63,45.1
2025-11-21,39925.65,21027.76,18897.89,47.33,139.94,961,3770,19,764,126,Latin America,Apparel,Wholesale,Completed,Low,1.6,-89,0.0553,0.183,99.477,100.7,3,8,8571318,CUST-52737,False,0.0,3194.05,38.93
2025-11-22,49616.69,35674.82,13941.87,28.1,419.27,907,3211,22,53,9,North America,Books,Direct Sales,Shipped,Low,2.6,92,0.168,0.217,98.142,130.4,1,1,2418376,CUST-67420,False,0.0,3969.34,36.41
2025-11-23,67590.94,30155.67,37435.27,55.39,170.27,944,2837,19,1096,134,Middle East,Sports,Online,Pending,Critical,3.1,87,0.1101,0.77,99.682,94.5,2,9,8093925,CUST-15284,False,0.0,5407.28,42.97
2025-11-24,58154.0,28891.9,29262.1,50.32,249.15,700,1452,16,1270,29,Middle East,Electronics,Online,Shipped,Low,1.5,-43,0.2671,0.478,99.164,128.0,1,4,4628495,CUST-54678,True,0.26,4652.32,38.55
2025-11-25,44440.79,26608.88,17831.91,40.13,471.16,887,1046,20,1894,90,Asia-Pacific,Beauty,Retail Store,Completed,Low,2.5,-7,0.2959,0.514,99.454,172.3,2,2,9036717,CUST-85845,False,0.0,3555.26,28.21
2025-11-26,61575.48,27558.49,34016.99,55.24,121.3,796,4749,23,1954,90,Asia-Pacific,Home & Kitchen,Wholesale,Completed,Medium,1.3,-59,0.1517,0.897,98.687,147.0,2,3,6920321,CUST-52664,True,0.21,4926.04,11.17
2025-11-27,7271.86,38375.29,-31103.43,-427.72,200.92,71,3968,16,1571,79,North America,Electronics,Direct Sales,Completed,Low,4.8,-100,0.2501,0.24,98.445,152.3,3,7,3622840,CUST-35987,False,0.0,581.75,9.83
2025-11-28,67231.49,27318.05,39913.44,59.37,307.16,336,3237,9,950,15,North America,Sports,Direct Sales,Cancelled,Low,4.0,49,0.2915,0.329,99.609,159.0,3,9,5465411,CUST-80102,True,0.17,5378.52,6.41
2025-11-29,23904.29,19271.48,4632.81,19.38,380.12,725,3586,19,1859,72,Latin America,Beauty,Retail Store,Pending,Medium,3.5,5,0.2644,0.309,98.204,117.5,0,7,7458796,CUST-75283,False,0.0,1912.34,27.13
2025-11-30,44563.39,35949.21,8614.18,19.33,451.81,972,4287,20,322,101,Asia-Pacific,Books,Direct Sales,Completed,Low,1.8,-29,0.2146,0.659,98.332,89.4,0,12,3598909,CUST-86994,False,0.0,3565.07,12.18
2025-12-01,33204.95,28360.99,4843.96,14.59,458.58,968,1102,10,1524,112,Middle East,Home & Kitchen,Online,Completed,Medium,2.3,40,0.2072,0.562,98.57,55.1,6,1,4557128,CUST-22965,False,0.0,2656.4,17.28
2025-12-02,30579.78,30251.17,328.61,1.07,390.55,888,4563,17,1180,126,Latin America,Electronics,Online,Completed,Low,1.6,92,0.316,0.472,98.702,82.1,0,6,8083084,CUST-75418,True,0.26,2446.38,44.5
2025-12-03,67412.4,42860.63,24551.77,36.42,121.88,142,919,17,930,46,Latin America,Beauty,Direct Sales,Completed,Medium,3.1,-63,0.101,0.668,98.407,124.1,0,6,4006013,CUST-37740,False,0.0,5392.99,32.34
2025-12-04,42984.48,29835.52,13148.96,30.59,22.16,593,522,14,1451,64,Europe,Books,Direct Sales,Shipped,Low,4.3,91,0.0501,0.484,99.825,48.8,3,5,8676841,CUST-21428,False,0.0,3438.76,49.34
2025-12-05,55197.56,32313.47,22884.09,41.46,198.05,599,671,23,1273,66,Middle East,Books,Wholesale,Completed,Medium,1.1,-25,0.1205,0.816,98.054,126.2,1,1,2912052,CUST-72393,False,0.0,4415.8,47.75
2025-12-06,49296.19,20568.61,28727.58,58.28,79.36,198,3009,22,985,135,Latin America,Beauty,Wholesale,Completed,Low,1.4,-49,0.2281,0.41,99.607,137.3,2,5,4028689,CUST-32431,True,0.27,3943.7,24.9
2025-12-07,57155.61,28242.64,28912.97,50.59,358.09,365,4630,17,1928,75,Europe,Apparel,Direct Sales,Completed,Low,1.9,10,0.372,0.891,98.822,65.3,1,5,8066660,CUST-53385,False,0.0,4572.45,34.59
2025-12-08,51152.33,34876.21,16276.12,31.82,333.95,80,1523,16,1800,125,Asia-Pacific,Apparel,Direct Sales,Completed,Low,3.9,-21,0.0988,0.12,99.672,150.8,2,11,3595487,CUST-22109,False,0.0,4092.19,47.67
2025-12-09,30755.12,17557.01,13198.11,42.91,31.55,272,1733,21,51,24,Middle East,Beauty,Retail Store,Completed,Medium,4.6,-17,0.2236,0.094,99.592,105.3,1,13,4743066,CUST-24193,True,0.07,2460.41,40.3
2025-12-10,64944.0,31606.76,33337.24,51.33,419.93,315,1853,19,1194,75,Asia-Pacific,Beauty,Wholesale,Completed,Low,4.0,7,0.238,0.656,98.242,62.8,5,8,4127560,CUST-22247,False,0.0,5195.52,34.51
2025-12-11,42593.65,30806.33,11787.32,27.67,131.88,567,567,20,1688,135,Europe,Beauty,Direct Sales,Completed,Medium,3.1,59,0.1186,0.39,99.333,60.8,1,5,6337238,CUST-29932,False,0.0,3407.49,31.66
2025-12-12,26651.27,30330.3,-3679.03,-13.8,221.79,233,4987,15,198,149,Middle East,Books,Retail Store,Pending,Medium,1.4,54,0.0373,0.456,98.757,118.1,1,5,8113880,CUST-59344,False,0.0,2132.1,29.41
2025-12-13,43578.27,38297.27,5281.0,12.12,337.29,337,3022,9,997,88,North America,Sports,Wholesale,Completed,Medium,4.0,-3,0.097,0.696,99.642,123.0,1,9,7990183,CUST-13337,False,0.0,3486.26,11.24
2025-12-14,72511.4,32675.51,39835.89,54.94,220.42,771,2403,18,201,102,North America,Sports,Retail Store,Completed,Low,1.4,88,0.0439,0.215,99.702,119.5,1,6,8308550,CUST-76834,True,0.16,5800.91,9.78
2025-12-15,62753.33,41824.58,20928.75,33.35,226.23,597,1806,12,1638,64,North America,Home & Kitchen,Direct Sales,Shipped,Medium,2.4,-15,0.0916,0.044,98.378,156.3,3,9,7685344,CUST-67382,False,0.0,5020.27,15.83
2025-12-16,44770.22,22051.28,22718.94,50.75,42.16,83,172,15,1751,72,Latin America,Books,Online,Completed,Critical,2.2,-39,0.0357,0.439,98.957,122.2,2,12,7134522,CUST-81340,True,0.14,3581.62,30.81
2025-12-17,44761.13,31087.4,13673.73,30.55,206.71,520,246,14,1989,109,North America,Books,Online,Completed,Low,2.4,-98,0.1806,0.895,99.189,99.7,3,10,5712374,CUST-56255,True,0.28,3580.89,46.87
2025-12-18,45175.47,30675.73,14499.74,32.1,384.78,151,416,19,355,140,Latin America,Apparel,Online,Completed,Low,2.3,-20,0.2001,0.451,99.088,108.8,1,11,9680709,CUST-72198,False,0.0,3614.04,22.73
2025-12-19,81151.22,21445.96,59705.26,73.57,458.44,594,705,14,1752,115,Latin America,Beauty,Online,Completed,Low,4.1,25,0.0538,0.572,98.504,157.9,2,9,8842819,CUST-34805,False,0.0,6492.1,43.64
2025-12-20,55729.03,37650.36,18078.67,32.44,212.61,111,674,10,1901,139,Europe,Books,Direct Sales,Completed,Medium,1.7,-10,0.0336,0.208,98.545,80.8,5,4,2403097,CUST-22247,False,0.0,4458.32,5.99
2025-12-21,56450.62,48597.39,7853.23,13.91,217.56,615,1277,18,931,63,North America,Books,Online,Completed,Low,4.4,2,0.3661,0.464,99.716,125.6,2,12,9296939,CUST-52069,False,0.0,4516.05,38.31
2025-12-22,65454.25,29863.95,35590.3,54.37,354.29,590,3426,17,524,37,Middle East,Beauty,Online,Completed,High,4.4,9,0.2317,0.481,98.065,127.2,3,3,9373604,CUST-21023,True,0.26,5236.34,9.03
2025-12-23,53581.84,34040.17,19541.67,36.47,471.96,74,3522,11,1437,45,Latin America,Sports,Direct Sales,Shipped,Medium,3.0,-6,0.1362,0.235,98.525,155.8,5,7,3695041,CUST-73621,True,0.06,4286.55,45.53
2025-12-24,46114.37,30676.15,15438.22,33.48,140.86,202,2694,16,856,33,Europe,Home & Kitchen,Wholesale,Completed,Low,1.4,-70,0.3776,0.164,98.446,123.9,1,4,2688265,CUST-56534,True,0.11,3689.15,26.77
2025-12-25,47054.75,24291.32,22763.43,48.38,225.67,962,2982,16,1144,109,Latin America,Apparel,Wholesale,Cancelled,Critical,3.3,91,0.2104,0.35,98.741,86.5,0,6,9886052,CUST-61810,False,0.0,3764.38,27.84
2025-12-26,48925.98,15433.92,33492.06,68.45,400.03,71,411,19,1713,105,Middle East,Electronics,Wholesale,Shipped,Low,4.3,69,0.1523,0.039,99.372,126.7,3,6,3953426,CUST-11200,False,0.0,3914.08,46.34
2025-12-27,49441.67,24353.81,25087.86,50.74,308.75,541,2955,14,82,68,Middle East,Sports,Retail Store,Pending,Low,2.2,-43,0.1621,0.166,99.065,145.2,5,8,5406250,CUST-95629,True,0.12,3955.33,24.75
2025-12-28,60914.44,18864.33,42050.11,69.03,64.19,250,864,21,1230,90,North America,Books,Wholesale,Pending,Low,4.4,-58,0.151,0.731,99.081,124.9,3,9,9637939,CUST-34978,False,0.0,4873.16,45.62
2025-12-29,50779.19,43632.82,7146.37,14.07,317.59,724,3095,21,1403,70,Latin America,Home & Kitchen,Direct Sales,Completed,Low,3.7,59,0.3769,0.649,99.463,158.4,2,7,4255609,CUST-39820,False,0.0,4062.34,35.65
2025-12-30,60989.6,29079.12,31910.48,52.32,101.51,419,3300,13,827,118,Middle East,Electronics,Wholesale,Completed,High,4.9,57,0.1002,0.313,99.624,74.3,2,6,5235760,CUST-64558,False,0.0,4879.17,17.72
2025-12-31,48789.25,27232.65,21556.6,44.18,260.01,309,535,14,1789,126,Asia-Pacific,Sports,Retail Store,Cancelled,Low,4.3,-18,0.0661,0.551,98.32,114.5,7,13,1891758,CUST-66461,False,0.0,3903.14,7.73
2026-01-01,51179.53,37113.23,14066.3,27.48,269.26,204,3451,12,1780,13,Middle East,Sports,Retail Store,Completed,Medium,1.8,26,0.0919,0.829,98.216,120.2,5,1,3691809,CUST-23853,False,0.0,4094.36,45.71
2026-01-02,20026.99,21025.99,-999.0,-4.99,439.34,463,4553,10,1460,33,Middle East,Beauty,Online,Completed,High,2.8,88,0.0558,0.839,98.602,147.0,1,4,8887953,CUST-62062,False,0.0,1602.16,19.61
2026-01-03,63744.92,23865.09,39879.83,62.56,236.62,583,3077,12,1694,101,Latin America,Electronics,Direct Sales,Completed,Low,1.4,55,0.1235,0.654,99.655,151.5,1,2,8245054,CUST-76207,False,0.0,5099.59,6.1
2026-01-04,55197.33,30544.58,24652.75,44.66,146.93,628,3030,18,1232,78,Middle East,Beauty,Wholesale,Completed,Medium,1.3,-56,0.124,0.124,99.083,120.8,3,6,6112458,CUST-25091,False,0.0,4415.79,45.8
2026-01-05,64970.15,38230.15,26740.0,41.16,123.17,646,2399,14,844,128,Europe,Sports,Wholesale,Completed,Medium,3.8,37,0.0563,0.163,98.286,107.4,0,2,3661132,CUST-80672,False,0.0,5197.61,28.97
2026-01-06,6556.17,34013.48,-27457.31,-418.8,438.38,310,234,16,1612,114,Middle East,Sports,Direct Sales,Completed,High,4.7,43,0.4622,0.292,98.327,126.6,1,5,6789729,CUST-21227,False,0.0,524.49,36.38
2026-01-07,81325.62,31986.6,49339.02,60.67,93.8,788,4014,17,1300,57,Asia-Pacific,Sports,Direct Sales,Pending,Low,4.9,58,0.3244,0.671,99.797,80.1,4,7,9917200,CUST-60785,True,0.19,6506.05,47.89
2026-01-08,47906.16,30624.94,17281.22,36.07,218.68,465,4718,16,1325,80,Middle East,Home & Kitchen,Direct Sales,Completed,Low,2.1,-91,0.3219,0.258,98.734,102.9,3,6,3877789,CUST-28108,False,0.0,3832.49,13.88
2026-01-09,66622.74,33201.89,33420.85,50.16,101.71,998,903,20,416,62,North America,Sports,Direct Sales,Shipped,High,1.8,-27,0.037,0.464,98.511,139.9,1,4,5057498,CUST-20117,False,0.0,5329.82,33.41
2026-01-10,34401.41,31613.22,2788.19,8.1,388.92,211,2807,15,1850,138,Latin America,Electronics,Direct Sales,Completed,Low,3.2,-9,0.3304,0.826,99.387,132.4,1,5,2493887,CUST-60159,True,0.12,2752.11,12.8
2026-01-11,59191.61,21760.22,37431.39,63.24,242.44,683,2466,7,311,49,Asia-Pacific,Apparel,Direct Sales,Completed,Low,1.8,-89,0.5082,0.892,99.722,96.8,4,13,9021615,CUST-24684,True,0.11,4735.33,16.66
2026-01-12,34198.77,30368.63,3830.14,11.2,182.06,865,4275,14,695,121,Europe,Home & Kitchen,Direct Sales,Completed,Medium,2.2,55,0.1705,0.839,98.885,92.6,1,13,5789756,CUST-78616,True,0.13,2735.9,29.34
2026-01-13,40643.47,21410.49,19232.98,47.32,186.94,311,3362,11,587,126,Middle East,Electronics,Retail Store,Shipped,Low,4.3,-83,0.3065,0.116,99.582,92.0,3,6,5681838,CUST-71854,False,0.0,3251.48,15.03
2026-01-14,78710.47,30648.66,48061.81,61.06,427.58,633,1576,17,1116,148,Middle East,Books,Online,Shipped,Medium,4.2,79,0.0656,0.911,98.86,94.4,1,8,7048252,CUST-56138,False,0.0,6296.84,26.19
2026-01-15,47139.76,26154.82,20984.94,44.52,281.35,346,3515,23,1604,78,Europe,Electronics,Wholesale,Completed,High,4.6,55,0.1973,0.684,99.383,125.2,4,10,1486034,CUST-43608,True,0.13,3771.18,5.72
2026-01-16,53261.49,50315.05,2946.44,5.53,361.76,41,2561,15,65,78,Middle East,Electronics,Retail Store,Completed,Medium,2.9,-73,0.1113,0.619,99.15,162.0,2,11,2791034,CUST-98041,False,0.0,4260.92,34.25
2026-01-17,63051.02,29680.84,33370.18,52.93,449.55,980,4042,15,154,29,North America,Apparel,Retail Store,Shipped,Medium,3.3,91,0.0618,0.248,99.789,166.3,1,4,1576123,CUST-23669,False,0.0,5044.08,39.46
2026-01-18,57435.23,18766.08,38669.15,67.33,451.85,107,2140,21,840,128,Asia-Pacific,Home & Kitchen,Wholesale,Pending,Low,4.1,-87,0.0997,0.928,98.65,87.7,2,13,3478746,CUST-31920,False,0.0,4594.82,15.49
2026-01-19,52256.28,28926.56,23329.72,44.64,170.97,993,4563,10,1276,65,Middle East,Books,Retail Store,Completed,High,2.0,-93,0.1301,0.017,99.541,131.5,1,6,5506660,CUST-28652,False,0.0,4180.5,6.27
2026-01-20,55474.42,34154.87,21319.55,38.43,476.7,768,1106,15,769,102,Europe,Sports,Direct Sales,Completed,Medium,4.3,-1,0.0734,0.082,99.368,129.9,1,13,1277519,CUST-57924,False,0.0,4437.95,8.03
2026-01-21,86051.23,43386.91,42664.32,49.58,22.19,782,1092,13,1998,58,Europe,Home & Kitchen,Retail Store,Shipped,Low,1.1,-98,0.1393,0.154,99.678,127.4,1,9,3610787,CUST-14987,False,0.0,6884.1,33.42
2026-01-22,49135.72,25284.38,23851.34,48.54,194.65,200,4791,17,1751,64,Asia-Pacific,Home & Kitchen,Wholesale,Completed,Low,4.2,36,0.4641,0.694,99.215,85.8,2,9,1794578,CUST-36317,True,0.18,3930.86,49.99
2026-01-23,53016.49,17340.58,35675.91,67.29,448.94,550,1996,8,1132,36,North America,Books,Online,Completed,High,4.1,-54,0.0712,0.623,98.92,94.0,0,9,2343163,CUST-92190,False,0.0,4241.32,35.86
2026-01-24,65759.82,36534.7,29225.12,44.44,144.57,57,3165,19,1058,57,Asia-Pacific,Books,Wholesale,Completed,Low,2.2,-38,0.1294,0.945,98.099,132.1,6,4,2514753,CUST-96262,False,0.0,5260.79,5.42
2026-01-25,66582.89,18955.21,47627.68,71.53,143.81,259,2848,21,97,143,Middle East,Apparel,Online,Pending,Medium,3.9,67,0.1271,0.349,99.679,106.5,5,7,7294253,CUST-69890,True,0.06,5326.63,47.2
2026-01-26,67805.45,26510.76,41294.69,60.9,158.28,235,2761,24,709,122,North America,Beauty,Direct Sales,Completed,Low,1.9,-24,0.0789,0.348,99.82,123.2,1,11,2167396,CUST-75161,False,0.0,5424.44,43.6
2026-01-27,59580.95,27939.04,31641.91,53.11,310.03,281,3078,16,1350,51,North America,Apparel,Retail Store,Shipped,Low,3.3,-15,0.3351,0.67,98.899,84.5,4,12,4639051,CUST-22239,False,0.0,4766.48,28.52
2026-01-28,32854.93,29442.93,3412.0,10.39,224.78,674,1923,17,1485,94,Europe,Sports,Wholesale,Shipped,Low,3.8,20,0.2241,0.174,98.445,102.9,2,6,9344520,CUST-92912,False,0.0,2628.39,41.47
2026-01-29,74501.47,35513.32,38988.15,52.33,366.1,494,3507,16,1251,64,North America,Books,Wholesale,Completed,High,3.9,51,0.2641,0.464,99.294,73.3,1,4,1054448,CUST-62315,False,0.0,5960.12,18.24
2026-01-30,32804.82,24530.93,8273.89,25.22,448.51,337,4606,15,850,40,Middle East,Electronics,Online,Completed,Medium,4.9,98,0.3735,0.015,98.243,129.3,1,10,4697012,CUST-90806,True,0.15,2624.39,10.49
2026-01-31,54539.53,27810.17,26729.36,49.01,340.36,806,4582,15,163,46,Middle East,Electronics,Retail Store,Refunded,Medium,1.7,-88,0.1475,0.592,98.082,107.8,2,8,2708988,CUST-59130,True,0.28,4363.16,12.05
2026-02-01,38685.86,29885.84,8800.02,22.75,110.19,189,1848,13,345,17,Middle East,Home & Kitchen,Wholesale,Completed,Low,2.9,33,0.0541,0.784,98.58,129.3,1,7,1353529,CUST-74791,False,0.0,3094.87,15.62
2026-02-02,49037.92,31196.78,17841.14,36.38,467.01,823,2761,16,1803,146,Latin America,Home & Kitchen,Wholesale,Completed,Low,4.5,78,0.3884,0.204,99.36,107.2,0,12,5066675,CUST-72926,False,0.0,3923.03,17.23
2026-02-03,54931.44,30782.62,24148.82,43.96,139.6,674,118,11,487,119,North America,Beauty,Retail Store,Refunded,Low,3.2,-41,0.477,0.307,99.628,128.2,4,9,1756018,CUST-45596,False,0.0,4394.52,23.97
2026-02-04,54820.36,33488.05,21332.31,38.91,83.45,755,3458,21,315,105,North America,Beauty,Direct Sales,Shipped,Low,4.5,-26,0.0802,0.132,98.314,183.2,1,9,5655696,CUST-38938,False,0.0,4385.63,36.04
2026-02-05,56328.81,36750.72,19578.09,34.76,54.08,32,375,11,211,126,Middle East,Beauty,Online,Completed,Medium,2.7,56,0.0439,0.616,99.892,101.7,2,13,9352460,CUST-85175,False,0.0,4506.3,10.93
2026-02-06,74205.67,33141.07,41064.6,55.34,286.06,939,4178,12,1914,69,Europe,Beauty,Wholesale,Completed,Medium,4.2,-85,0.1509,0.564,99.104,137.2,0,6,7484411,CUST-25034,False,0.0,5936.45,13.95
2026-02-07,56803.01,33628.68,23174.33,40.8,65.74,972,4854,14,553,137,North America,Electronics,Retail Store,Completed,Low,4.5,91,0.1564,0.826,99.851,96.9,1,6,9840134,CUST-79855,False,0.0,4544.24,10.13
2026-02-08,46337.65,17342.21,28995.44,62.57,78.0,615,3045,18,1109,121,Latin America,Books,Direct Sales,Cancelled,Critical,4.4,-16,0.2827,0.97,98.3,115.4,4,13,9493327,CUST-32873,False,0.0,3707.01,26.77
2026-02-09,64461.31,30401.82,34059.49,52.84,157.01,379,4747,16,636,105,North America,Sports,Wholesale,Shipped,Low,4.5,-46,0.2099,0.984,98.916,136.6,1,9,6879395,CUST-78457,True,0.19,5156.9,37.12
2026-02-10,67842.06,33836.06,34006.0,50.13,148.01,254,4874,19,507,43,Asia-Pacific,Sports,Direct Sales,Completed,High,1.9,56,0.3163,0.107,98.862,129.9,2,12,2661097,CUST-38048,True,0.18,5427.36,24.92
2026-02-11,31585.88,35831.53,-4245.65,-13.44,306.08,811,4798,25,1055,144,Latin America,Beauty,Wholesale,Shipped,Low,2.8,-23,0.402,0.553,98.823,144.2,1,8,9771136,CUST-12544,False,0.0,2526.87,38.49
2026-02-12,58961.0,24461.19,34499.81,58.51,410.21,169,464,13,1720,113,Europe,Apparel,Wholesale,Shipped,Low,1.7,-46,0.181,0.79,99.862,153.5,3,8,3112626,CUST-45980,False,0.0,4716.88,30.55
2026-02-13,60517.59,24727.69,35789.9,59.14,383.06,382,2073,16,1444,18,Latin America,Sports,Direct Sales,Completed,Medium,1.7,87,0.1556,0.659,99.699,143.3,5,12,6706801,CUST-36764,False,0.0,4841.41,19.24
2026-02-14,45536.55,25407.19,20129.36,44.2,138.62,294,894,20,1559,148,Latin America,Beauty,Online,Pending,Low,3.0,68,0.1103,0.897,99.589,152.2,1,6,3288316,CUST-66974,True,0.06,3642.92,29.52
2026-02-15,70635.6,34291.31,36344.29,51.45,130.2,530,689,19,321,110,North America,Electronics,Direct Sales,Completed,Low,4.8,-92,0.0817,0.442,98.572,127.5,1,3,4821412,CUST-22011,False,0.0,5650.85,42.41
